flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
111.136974,1541.9800794648233,13.262912844828762,6.010600936462423,7.252311908366337,668,806,73822,97549,166,68,110.5119760479042,41.5434067812624,267,68,121.02853598014889,50.4398315327547,267,68,116.26255088195387,46.91193424382619,2200.729574497072,13360,16120,20,446,0.07544940529531569,0.504271,0.0,0.1768305379245826,111.136974,0.50437,0.0,0.16662214992503746,0.23229958725485958,111.136797,0.504271,1e-05,0.13805813291925467,0.2203934132260638,446,444,0,0,0,0,0,890,1474,0,0,1.2065868263473054,116.26255088195387,501,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5119760479042,121.02853598014889,0,668,806,73822,97549
110.007608,65.67727570260413,0.5545071028178342,0.33634037384032567,0.21816672897750852,37,24,5173,2052,276,68,139.8108108108108,52.896041765690946,103,68,85.5,17.5,276,68,118.44262295081967,50.21511907069487,2521.5581832840635,740,480,20,25,1.833460133333333,10.000633,0.0,3.869450949654699,110.007608,10.000633,0.0,3.0557668888888885,4.6064447526867776,110.007402,10.000836,8.7e-05,4.7829305217391305,4.995383796907996,25,12,0,0,0,0,0,37,61,0,0,0.6486486486486487,118.44262295081967,568,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.8108108108108,85.5,0,37,24,5173,2052
111.655264,1777.2919331416385,14.061137323538995,8.033656165104764,6.027481158434232,897,673,114160,84284,252,68,127.26867335562987,60.93249961363247,188,68,125.23625557206537,49.58099974243359,252,68,126.39745222929936,56.35624850095348,3176.026745101221,17940,13460,20,449,0.07116332950924156,0.502073,0.0,0.17312008877858917,111.655202,0.502073,0.0,0.12461518080357144,0.21405959736976976,111.655023,0.502525,1.4e-05,0.1661533080357143,0.23299901852009217,449,449,0,0,0,0,0,898,1570,0,0,0.750278706800446,126.39745222929936,608,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.26867335562987,125.23625557206537,0,897,673,114160,84284
105.137817,1593.6511217462314,14.010182463651494,6.011157716923113,7.999024746728383,632,841,69851,97702,166,68,110.52373417721519,41.540807372933436,251,68,116.17360285374554,50.59677925840582,251,68,113.74949083503056,47.009052602203894,2209.8510265567725,12640,16820,20,422,0.07142514741847827,0.501345,0.0,0.1730197070275801,105.137817,0.501435,0.0,0.16662094611727415,0.23240621775815984,105.137739,0.501345,1e-05,0.125163975,0.2138528749305635,422,420,0,0,0,0,0,842,1473,0,0,1.3306962025316456,113.74949083503056,523,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.52373417721519,116.17360285374554,0,632,841,69851,97702
90.007925,66.2386117666861,0.5666167729119408,0.34441411686804246,0.22220265604389836,31,20,4247,1715,177,68,137.0,47.94418798238554,104,68,85.75,17.75352077758099,177,68,116.90196078431373,46.334781287275305,2146.911956939638,620,400,20,21,1.8001585,10.001287,0.0,3.842001543761487,90.007925,10.001287,0.0,3.0002641666666663,4.582683976502905,90.00768599999999,10.001458,9.4e-05,4.737246631578948,4.993263981465222,21,10,0,0,0,0,0,31,51,0,0,0.6451612903225806,116.90196078431373,568,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,85.75,0,31,20,4247,1715
81.108168,1769.7724352496778,14.004843312099352,8.012897692492286,5.991945619607065,678,507,86251,63537,219,68,127.1887323943662,61.049514767299776,188,68,125.32616487455198,49.60851466820711,219,68,126.35919540229885,56.40116331641898,3179.486706302021,16840,12600,20,420,0.071460940969163,0.502602,0.0,0.17330049544794984,81.108168,0.502602,0.0,0.12497406471494608,0.2140933077552685,80.609324,0.502952,1.5e-05,0.16620479175257732,0.23281235496050376,420,420,0,0,0,0,0,840,1472,0,0,0.7482185273159145,126.43002717391305,608,9671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1887323943662,125.32616487455198,0,678,507,86251,63537
105.139263,1770.0808878601326,14.000478584294433,8.008425929331462,5.99205265496297,842,630,107130,78975,219,68,127.23277909738718,61.07221276948833,188,68,125.35714285714286,49.61241272704482,219,68,126.43002717391305,56.460649008068486,3187.804886412305,16840,12600,20,420,0.07147468592794018,0.502602,0.0,0.17331122294753729,105.139263,0.502602,0.0,0.12501695957193817,0.21411314751588442,104.640419,0.502952,1.5e-05,0.1663599666136725,0.23286535899567565,420,420,0,0,0,0,0,840,1472,0,0,0.7482185273159145,126.43002717391305,608,9671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.23277909738718,125.35714285714286,0,842,630,107130,78975
105.139466,1596.4604575792691,14.028985081586775,6.020574614674189,8.008410466912586,633,842,70073,97778,166,68,110.6998420221169,41.54852071295389,251,68,116.12589073634204,50.55617810314198,251,68,113.79728813559322,46.979724361902846,2207.094501120368,12660,16840,20,423,0.07132935278154681,0.501873,0.0,0.17277237289490016,105.139437,0.50203,0.0,0.16635986867088606,0.2320591422107629,105.139434,0.501873,1.1e-05,0.12501716290130796,0.21355619810199203,423,420,0,0,0,0,0,843,1475,0,0,1.330173775671406,113.79728813559322,633,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6998420221169,116.12589073634204,0,633,842,70073,97778
30.002408,83.05999971735602,0.6999438178428878,0.4332985539027401,0.26664526394014776,13,8,1795,697,177,68,138.07692307692307,47.075163365804265,115,68,87.125,19.45788721829788,177,68,118.66666666666667,46.133691162939265,2128.3174603174602,260,160,20,9,1.5001203999999997,10.000328,0.0,3.5707757995309133,30.002408,10.000328,0.0,2.5002006666666663,4.330165318674688,30.002156,10.000509,0.000113,4.286022285714286,4.948829754003198,9,4,0,0,0,0,0,13,21,0,0,0.6153846153846154,118.66666666666667,568,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.07692307692307,87.125,0,13,8,1795,697
105.139466,1596.4604575792691,14.028985081586775,6.020574614674189,8.008410466912586,633,842,70073,97778,166,68,110.6998420221169,41.54852071295389,251,68,116.12589073634204,50.55617810314198,251,68,113.79728813559322,46.979724361902846,2207.094501120368,12660,16840,20,423,0.07132935278154681,0.501873,0.0,0.17277237289490016,105.139437,0.50203,0.0,0.16635986867088606,0.2320591422107629,105.139434,0.501873,1.1e-05,0.12501716290130796,0.21355619810199203,423,420,0,0,0,0,0,843,1475,0,0,1.330173775671406,113.79728813559322,633,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6998420221169,116.12589073634204,0,633,842,70073,97778
